CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
230002951,ALL OTHER,5006,OBSTRUCTING JUSTICE,B,300 BLOCK W HURON ST,ANN ARBOR,2023-01-21 20:06:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
230002126,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK S MAIN ST,ANN ARBOR,2023-01-15 13:35:00,LARCENY - FROM AUTO (LFA),-83.74862209999998,42.273330600000065
230002930,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2023-01-21 16:03:00,OBSTRUCTING JUSTICE,-83.75618449899997,42.241499599000065
230003176,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2023-01-23 12:17:00,LARCENY - RETAIL FRAUD,-83.74043689999996,42.27879860100006
230003206,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2023-01-23 15:07:30,ASSAULT - AGGRAVATED,-83.74225190099997,42.280880300000035
230003010,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK E WILLIAM ST,ANN ARBOR,2023-01-22 02:41:00,ASSAULT - SIMPLE,-83.74172389999995,42.27799759900006
230002698,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK E WILLIAM ST,ANN ARBOR,2023-01-20 02:20:00,LARCENY - ALL OTHER,-83.74172389999995,42.27799759900006
230002698,ALL OTHER,5012,PROBATION VIOLATION,B,600 BLOCK E WILLIAM ST,ANN ARBOR,2023-01-20 02:20:00,OBSTRUCTING JUSTICE,-83.74172389999995,42.27799759900006
230003241,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1100 BLOCK NORMAN PL,ANN ARBOR,2023-01-23 20:06:00,DAMAGE TO PROPERTY,-83.76958949999994,42.26750030000005
230002574,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,3700 BLOCK WASHTENAW AVE,ANN ARBOR,2023-01-19 12:08:00,OBSTRUCTING JUSTICE,-83.68706569899996,42.254377899000076
230003122,FORCIBLE RAPE,1171,CSC IST DEGREE -PENETRATION PENIS/VAGINA,A,400 BLOCK THOMPSON ST,ANN ARBOR,2023-01-22 22:37:00,SEX OFFENSES - CSC,-83.74306620099998,42.27754120000003
230003304,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,500 BLOCK S FOREST AVE,ANN ARBOR,2023-01-24 10:34:00,FRAUD,-83.73335549999996,42.27532270100005
231000067,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK TAPPAN AVE,ANN ARBOR,2023-01-21 02:30:00,DAMAGE TO PROPERTY,-83.73697189899997,42.270496501000025
230003399,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2300 BLOCK SANDALWOOD CIR,ANN ARBOR,2023-01-24 21:24:00,FRAUD,-83.71039680099994,42.30802949900004
230002891,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK S FIRST ST,ANN ARBOR,2023-01-21 04:21:00,DAMAGE TO PROPERTY,-83.75070639999996,42.28026020100003
230003243,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,2400 BLOCK W STADIUM BLVD,ANN ARBOR,2023-01-23 20:51:00,LARCENY - RETAIL FRAUD,-83.77981800099997,42.27878560000005
230003443,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1500 BLOCK E. MEDICAL CNTR DR.,ANN ARBOR,2023-01-25 11:38:00,FRAUD,-83.72887689899994,42.28363329900003
230002616,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,SANDALWOOD CIR & NIXON RD,ANN ARBOR,2023-01-19 16:19:00,ASSAULT - SIMPLE,-83.70769400099994,42.30594190100004
230003407,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1100 BLOCK S MAPLE RD,ANN ARBOR,2023-01-24 23:27:00,LARCENY - ALL OTHER,-83.78060780099997,42.26837640000008
230003380,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK GREEN RD,ANN ARBOR,2023-01-24 19:40:00,ASSAULT - SIMPLE,-83.69300789999994,42.29906150100004
230002944,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-01-21 18:49:00,ASSAULT - SIMPLE,-83.74676479899995,42.27839590000008
230002944,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-01-21 18:49:00,OBSTRUCTING POLICE,-83.74676479899995,42.27839590000008
230002944,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-01-21 18:49:00,PUBLIC PEACE,-83.74676479899995,42.27839590000008
230002144,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,900 BLOCK BROWN ST,ANN ARBOR,2023-01-15 17:36:30,LARCENY - ALL OTHER,-83.74844519899995,42.26968400100003
230002110,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,BROWN ST & E DAVIS AVE,ANN ARBOR,2023-01-16 11:12:00,DAMAGE TO PROPERTY,-83.74866939999998,42.27032930000007
230002110,ALL OTHER,4801,RESISTING OFFICER,B,BROWN ST & E DAVIS AVE,ANN ARBOR,2023-01-16 11:12:00,OBSTRUCTING POLICE,-83.74866939999998,42.27032930000007
230003193,DRUG/NARCOTIC VIOLATIONS,3590,CRACK -SELL,A,CHAPIN ST & W HURON ST,ANN ARBOR,2023-01-23 14:40:00,DRUG OFFENSES,-83.75400179999997,42.28159069900005
230003193,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,CHAPIN ST & W HURON ST,ANN ARBOR,2023-01-23 14:40:00,OBSTRUCTING POLICE,-83.75400179999997,42.28159069900005
230003689,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2500 BLOCK ESCH AVE,ANN ARBOR,2023-01-26 10:30:00,FRAUD,-83.72927729899999,42.251296601000035
230001825,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,700 BLOCK S FOREST AVE,ANN ARBOR,2023-01-14 10:23:00,LARCENY - ALL OTHER,-83.73348589999995,42.272991200000035
230002742,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK GREEN RD,ANN ARBOR,2023-01-15 22:00:00,ASSAULT - SIMPLE,-83.69300749899998,42.29900870000006
230002796,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK W HURON ST,ANN ARBOR,2023-01-20 17:54:00,PUBLIC PEACE,-83.75166069999995,42.28180800000007
230003118,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2023-01-22 21:08:00,ASSAULT - SIMPLE,-83.75605149999996,42.284425000000056
230003677,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2200 BLOCK S STATE ST,ANN ARBOR,2023-01-26 11:00:00,FRAUD,-83.73965969899996,42.25448810000006
230002778,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK S STATE ST,ANN ARBOR,2023-01-20 15:32:00,ASSAULT - SIMPLE,-83.74026599899997,42.267166700000075
230001628,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK S FIRST ST,ANN ARBOR,2023-01-13 01:25:00,DAMAGE TO PROPERTY,-83.75070639999996,42.28026020100003
230003714,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2023-01-26 17:41:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
230003714,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK W HURON ST,ANN ARBOR,2023-01-26 17:41:00,PUBLIC PEACE,-83.75166069999995,42.28180800000007
230003692,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,600 BLOCK W HURON ST,ANN ARBOR,2023-01-26 09:30:00,FRAUD,-83.75506289899994,42.28199990000007
230003018,DRIVING UNDER THE INFLUENCE,80412,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 2ND OFFENSE,B,300 BLOCK W HURON ST,ANN ARBOR,2023-01-22 04:29:00,OUI OF LIQUOR / DRUGS,-83.75166069999995,42.28180800000007
230003953,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2023-01-27 19:04:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
230003730,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,300 BLOCK E HURON ST,ANN ARBOR,2023-01-26 18:40:00,DAMAGE TO PROPERTY,-83.74572750099998,42.28182970000006
230003730,ALL OTHER,5006,OBSTRUCTING JUSTICE,B,300 BLOCK E HURON ST,ANN ARBOR,2023-01-26 18:40:00,OBSTRUCTING JUSTICE,-83.74572750099998,42.28182970000006
230003660,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK JACKSON AVE,ANN ARBOR,2023-01-26 13:41:00,ASSAULT - SIMPLE,-83.78597229999997,42.28264339900005
230002229,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK S MAIN ST,ANN ARBOR,2023-01-16 06:00:00,LARCENY - FROM AUTO (LFA),-83.74862209999998,42.273330600000065
230003862,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK PACKARD RD,ANN ARBOR,2023-01-27 11:10:00,ASSAULT - SIMPLE,-83.71368469999999,42.244182100000046
230003027,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S STATE ST & E EISENHOWER PKWY,ANN ARBOR,2023-01-22 08:56:00,OUI OF LIQUOR / DRUGS,-83.73917059899998,42.24379110000007
230003651,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2023-01-18 11:48:00,FORGERY / COUNTERFEITING,-83.68806069899995,42.256016199000044
230002124,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3100 BLOCK BOARDWALK DR,ANN ARBOR,2023-01-13 13:45:00,FRAUD,-83.73521969999996,42.24179520100006
230002180,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-01-11 16:15:00,LARCENY - ALL OTHER,-83.74314169999997,42.24196710000007
230004032,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-01-28 04:26:00,LARCENY - FROM AUTO (LFA),-83.74614299899997,42.279498500000045
230004038,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK S FOURTH AVE,ANN ARBOR,2023-01-28 14:00:00,ASSAULT - SIMPLE,-83.74756270099994,42.281172500000025
230002150,EXTORTION/BLACKMAIL,2199,EXTORTION (OTHER),A,2700 BLOCK FULLER RD,ANN ARBOR,2023-01-16 12:24:00,EXTORTION - BLACKMAIL,-83.70247689999997,42.28122639900005
230004013,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK S MAIN ST,ANN ARBOR,2023-01-28 03:58:00,ASSAULT - SIMPLE,-83.74983509999998,42.272502701000064
230004002,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,800 BLOCK STIMSON ST,ANN ARBOR,2023-01-28 01:22:00,ASSAULT - AGGRAVATED,-83.73773350099998,42.26073150000008
230004002,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,800 BLOCK STIMSON ST,ANN ARBOR,2023-01-28 01:22:00,ASSAULT - AGGRAVATED,-83.73773350099998,42.26073150000008
230004002,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK STIMSON ST,ANN ARBOR,2023-01-28 01:22:00,DAMAGE TO PROPERTY,-83.73773350099998,42.26073150000008
230003064,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2023-01-22 12:02:00,LARCENY - RETAIL FRAUD,-83.68761479899996,42.255339400000025
230002937,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,3000 BLOCK WASHTENAW AVE,ANN ARBOR,2023-01-21 18:10:00,LARCENY - RETAIL FRAUD,-83.69780459999998,42.25684350100005
230003357,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1700 BLOCK BROADWAY ST,ANN ARBOR,2023-01-24 04:30:00,LARCENY - FROM AUTO (LFA),-83.72159539999996,42.297568900000044
230003317,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1000 BLOCK HEATHER WAY,ANN ARBOR,2023-01-24 11:36:00,FRAUD,-83.70909929999993,42.268529399000045
230002230,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK LAKE VILLAGE DR,ANN ARBOR,2023-01-16 02:00:00,LARCENY - FROM AUTO (LFA),-83.74685459899996,42.24991839900008
230004184,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,2200 BLOCK S MAIN ST,ANN ARBOR,2023-01-29 16:47:00,FORGERY / COUNTERFEITING,-83.75161919999994,42.25353110000003
230004096,ALL OTHER,4803,MAKING FALSE REPORT,B,N MAPLE RD & FOSS ST,ANN ARBOR,2023-01-28 22:23:00,OBSTRUCTING POLICE,-83.78103860099998,42.299369100000035
230004175,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2674,FRAUD (LARCENY) BY CONVERSION,A,300 BLOCK MAYNARD ST,ANN ARBOR,2023-01-29 11:57:30,FRAUD,-83.74163499899998,42.27893000000006
230003332,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1100 BLOCK NIELSEN CT,ANN ARBOR,2023-01-16 13:40:00,LARCENY - ALL OTHER,-83.73397399899994,42.289695401000074
230003355,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2400 BLOCK PONDS DR,ANN ARBOR,2023-01-24 15:56:00,LARCENY - FROM AUTO (LFA),-83.72209519899997,42.25153670000003
230003362,ALL OTHER,5308,FALSE FIRE ALARM,B,600 BLOCK W STADIUM BLVD,ANN ARBOR,2023-01-24 11:00:00,PUBLIC PEACE,-83.75459489899998,42.264094700000044
231000082,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3300 BLOCK BURBANK DR,ANN ARBOR,2023-01-28 05:00:00,LARCENY - FROM AUTO (LFA),-83.68924889999994,42.31458880000008
231000074,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK S FOREST AVE,ANN ARBOR,2023-01-21 02:30:00,LARCENY - FROM AUTO (LFA),-83.73226160099995,42.26561630000003
231000070,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK HENRY ST,ANN ARBOR,2023-01-22 06:30:00,LARCENY - FROM AUTO (LFA),-83.73346509999999,42.261807100000055
231000087,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1900 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2023-01-28 00:15:00,LARCENY - FROM AUTO (LFA),-83.73834199999999,42.25894850000003
231000054,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2300 BLOCK JONATHAN CT,ANN ARBOR,2023-01-14 22:00:00,LARCENY - FROM AUTO (LFA),-83.71032559999998,42.230202200000065
230004189,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2023-01-28 23:20:00,ASSAULT - SIMPLE,-83.74242869899996,42.279175801000065
230004269,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,400 BLOCK S MAPLE RD,ANN ARBOR,2023-01-30 09:50:00,INTIMIDATION / STALKING,-83.78214749999995,42.277596800000026
231000068,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,800 BLOCK MILLER AVE,ANN ARBOR,2023-01-17 19:22:30,BURGLARY - ALL OTHER,-83.75740659899998,42.28528510000007
230004204,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-01-29 21:05:00,DAMAGE TO PROPERTY,-83.69030989899994,42.30697550000008
230004204,ALL OTHER,4801,RESISTING OFFICER,B,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-01-29 21:05:00,OBSTRUCTING POLICE,-83.69030989899994,42.30697550000008
230004204,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-01-29 21:05:00,WEAPONS OFFENSE,-83.69030989899994,42.30697550000008
231000071,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1200 BLOCK PROSPECT ST,ANN ARBOR,2023-01-21 02:30:00,LARCENY - FROM AUTO (LFA),-83.73381090099997,42.267707201000064
230002104,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2023-01-16 10:36:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
230004178,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2023-01-29 15:00:00,ASSAULT - SIMPLE,-83.74292030099997,42.28060160000007
230004262,ALL OTHER,5012,PROBATION VIOLATION,B,CHALMERS DR & WASHTENAW AVE,ANN ARBOR,2023-01-30 09:10:00,OBSTRUCTING JUSTICE,-83.69178499999998,42.25601590100007
230004262,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,CHALMERS DR & WASHTENAW AVE,ANN ARBOR,2023-01-30 09:10:00,OBSTRUCTING JUSTICE,-83.69178499999998,42.25601590100007
231000073,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK S FIRST ST,ANN ARBOR,2023-01-21 02:00:00,LARCENY - ALL OTHER,-83.75124580099998,42.28132510000006
230004226,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1100 BLOCK S MAPLE RD,ANN ARBOR,2023-01-30 03:30:00,OBSTRUCTING JUSTICE,-83.78060780099997,42.26837640000008
230002573,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1800 BLOCK STADIUM PL,ANN ARBOR,2023-01-19 11:39:00,ASSAULT - AGGRAVATED,-83.76882240099997,42.26624129900006
230002573,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1800 BLOCK STADIUM PL,ANN ARBOR,2023-01-19 11:39:00,MOTOR VEHICLE THEFT / FRAUD,-83.76882240099997,42.26624129900006
230002573,ALL OTHER,4801,RESISTING OFFICER,B,1800 BLOCK STADIUM PL,ANN ARBOR,2023-01-19 11:39:00,OBSTRUCTING POLICE,-83.76882240099997,42.26624129900006
230002573,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,1800 BLOCK STADIUM PL,ANN ARBOR,2023-01-19 11:39:00,WEAPONS OFFENSE,-83.76882240099997,42.26624129900006
230001665,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK BROWN ST,ANN ARBOR,2023-01-12 23:10:00,LARCENY - FROM AUTO (LFA),-83.74892879899994,42.26988190000003
231000083,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK FOUNTAIN ST,ANN ARBOR,2023-01-25 03:30:00,LARCENY - FROM AUTO (LFA),-83.75385699999998,42.29017820000007
231000091,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2200 BLOCK HEMLOCK CT,ANN ARBOR,2023-01-31 00:30:00,LARCENY - FROM AUTO (LFA),-83.71078039999998,42.23291580000006
231000093,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2100 BLOCK HEMLOCK DR,ANN ARBOR,2023-01-31 15:15:00,LARCENY - FROM AUTO (LFA),-83.71129959999996,42.23568700000004
231000079,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,"400 BLOCK E HURON STREET, APT. 516",ANN ARBOR,2023-01-15 14:09:30,LARCENY - ALL OTHER,-83.74362339899994,42.281465500000024
230004595,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2023-01-31 20:00:00,LARCENY - FROM AUTO (LFA),-83.74269839899995,42.27955490000005
230004563,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK S MAIN ST,ANN ARBOR,2023-02-01 01:01:00,ASSAULT - SIMPLE,-83.75062939999998,42.267796600000054
230002673,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,PACKARD RD & PLATT RD,ANN ARBOR,2023-01-19 21:53:00,OBSTRUCTING JUSTICE,-83.70011999999997,42.245060900000055
230004523,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2900 BLOCK PACKARD RD,ANN ARBOR,2023-01-31 18:00:00,LARCENY - RETAIL FRAUD,-83.70071999999999,42.244530301000054
230004029,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,ST AUBIN AVE & NORDMAN RD,ANN ARBOR,2023-01-28 12:52:00,ASSAULT - SIMPLE,-83.70376979999998,42.24471280000006
230004391,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3500 BLOCK STONE SCHOOL RD,ANN ARBOR,2023-01-30 23:48:00,ASSAULT - SIMPLE,-83.71935380099995,42.236922400000026
230004577,FORCIBLE FONDLING,1177,CSC 2ND DEGREE -FORCIBLE CONTACT,A,800 BLOCK WICKFIELD CT,ANN ARBOR,2023-02-01 08:40:00,SEX OFFENSES - CSC,-83.73317459999998,42.30183210000007
230004599,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,400 BLOCK WESLEY ST,ANN ARBOR,2023-02-01 11:03:00,FRAUD,-83.76299599999999,42.284817900000064
231000094,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3000 BLOCK WHISPERWOOD DR,ANN ARBOR,2023-01-28 02:30:00,LARCENY - FROM AUTO (LFA),-83.70289710099996,42.317747600000075
230002973,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3100 BLOCK BOARDWALK DR,ANN ARBOR,2023-01-21 23:06:00,ASSAULT - SIMPLE,-83.73394649999994,42.24175500000007
230002973,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3100 BLOCK BOARDWALK DR,ANN ARBOR,2023-01-21 23:06:00,LARCENY - ALL OTHER,-83.73394649999994,42.24175500000007
230004069,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK S FOURTH AVE,ANN ARBOR,2023-01-28 13:00:00,LARCENY - ALL OTHER,-83.74755630099997,42.27992390000003
230002687,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,GREEN RD & GREEN BRIER BLVD,ANN ARBOR,2023-01-19 23:47:00,ASSAULT - SIMPLE,-83.69258179899998,42.29861790100006
230002687,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,GREEN RD & GREEN BRIER BLVD,ANN ARBOR,2023-01-19 23:47:00,LARCENY - ALL OTHER,-83.69258179899998,42.29861790100006
230004615,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2023-01-31 12:00:00,PUBLIC PEACE,-83.74238649899996,42.24622060000007
230001863,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,500 BLOCK E LIBERTY ST,ANN ARBOR,2023-01-14 16:20:00,INTIMIDATION / STALKING,-83.74242869899996,42.279175801000065
